panel,iso3,crop_standard_name,n_studies_fractional,area_ha_mean,research_share_pct,area_share_pct
country-crop system,PAK,lentil,0.0,9891.6,0.0,0.0008152596336043271
country-crop system,PAK,maize,1.0,1513554.4,0.04942787237723352,0.12474622968824227
country-crop system,PAK,millet,1.0,359096.4,0.04942787237723352,0.029596506075117567
country-crop system,PAK,potato,0.1,224690.4,0.004942787237723352,0.018518845604190395
country-crop system,PAK,pulses,0.0,36403.8,0.0,0.003000378973048365
country-crop system,PAK,rapeseed_canola,0.0,294130.8,0.0,0.024242080981817668
country-crop system,PAK,rice,7.25,3138636.4,0.358352074734943,0.25868449608568933
country-crop system,PAK,sorghum,0.0,140383.6,0.0,0.011570330613859883
country-crop system,PAK,soybean,0.0,58.8,0.0,4.846260105133087e-06
country-crop system,PAK,sugarbeet,0.0,718.4,0.0,5.921008944774846e-05
country-crop system,PAK,sugarcane,0.5833333333333333,1177174.6,0.028832925553386218,0.09702201191761904
country-crop system,PAK,sunflower,0.0,84895.8,0.0,0.006997060010771386
country-crop system,PAK,sweet_potato,0.0,1685.8,0.0,0.00013894260689172375
country-crop system,PAK,wheat,33.083333333333336,8884956.6,1.6352387778134756,0.7322926990887569
country-crop system,PAN,banana_plantain,0.0,23953.8,0.0,0.0019742575732370226
country-crop system,PAN,beans,0.0,13514.8,0.0,0.0011138815657968136
country-crop system,PAN,cassava,0.0,1535.0,0.0,0.00012651376294862734
country-crop system,PAN,coffee_cocoa,0.0,20826.8,0.0,0.0017165321421358122
country-crop system,PAN,maize,0.0,48706.8,0.0,0.004014384722596874
country-crop system,PAN,oilpalm,0.0,23657.2,0.0,0.001949811982298545
country-crop system,PAN,potato,0.0,1030.6,0.0,8.494142286309793e-05
country-crop system,PAN,rice,0.0,96686.4,0.0,0.007968834065118021
country-crop system,PAN,sorghum,0.0,469.4,0.0,3.868766145152161e-05
country-crop system,PAN,soybean,0.0,280.4,0.0,2.3110396827879544e-05
country-crop system,PAN,sugarcane,1.0,36371.8,0.04942787237723352,0.0029977415525829867
country-crop system,PAN,sweet_potato,0.0,21.2,0.0,1.7472910583132897e-06
country-crop system,PAN,yam,0.0,4835.8,0.0,0.0003985636839524248
country-crop system,PER,banana_plantain,0.0,171925.0,0.0,0.014169953547193978
country-crop system,PER,barley,0.0,128851.0,0.0,0.010619820762015363
country-crop system,PER,beans,1.0,85090.0,0.04942787237723352,0.007013065856220651
country-crop system,PER,cassava,0.0,107518.2,0.0,0.008861584408770752
country-crop system,PER,chickpea,0.0,553.8,0.0,4.5643857928957534e-05
country-crop system,PER,coffee_cocoa,0.25,606512.4,0.01235696809430838,0.04998838175830817
country-crop system,PER,cotton,1.0,11535.4,0.04942787237723352,0.0009507406261352416
country-crop system,PER,groundnut,0.0,3521.2,0.0,0.00029021515445909224
country-crop system,PER,lentil,0.0,2946.2,0.0,0.00024282400547182142
country-crop system,PER,maize,2.0,450451.4,0.09885574475446704,0.03712592940682561
country-crop system,PER,oat_rye,0.0,15454.6,0.0,0.0012737586976324796
country-crop system,PER,oilpalm,0.0,78958.8,0.0,0.006507736095054122
country-crop system,PER,potato,1.0,332552.6,0.04942787237723352,0.027408782282963964
country-crop system,PER,pulses,0.0,98943.4,0.0,0.008154854627316752
country-crop system,PER,rice,7.0,420090.0,0.34599510664063465,0.03462356135315235
country-crop system,PER,sorghum,0.0,32.2,0.0,2.653904343287167e-06
country-crop system,PER,soybean,0.0,760.2,0.0,6.265521993064919e-05
country-crop system,PER,sugarcane,0.0,119822.6,0.0,0.009875705545464622
country-crop system,PER,sweet_potato,0.0,15666.0,0.0,0.0012911821565818867
country-crop system,PER,wheat,0.0,120107.6,0.0,0.0098991950714844
country-crop system,PHL,banana_plantain,1.5,448282.2,0.07414180856585027,0.03694714526702876
country-crop system,PHL,beans,0.0,41914.0,0.0,0.0034545262933086424
country-crop system,PHL,cassava,0.0,220367.0,0.0,0.018162513615439843
country-crop system,PHL,coffee_cocoa,0.0,143178.8,0.0,0.011800709291510699
country-crop system,PHL,cotton,0.0,55.6,0.0,4.582518058595231e-06
country-crop system,PHL,groundnut,0.0,23850.2,0.0,0.0019657189244803594
country-crop system,PHL,maize,1.3333333333333335,2534428.8,0.06590382983631136,0.2088860745364
country-crop system,PHL,oilpalm,0.0,63391.2,0.0,0.005224664006403274
country-crop system,PHL,potato,0.0,7094.0,0.0,0.0005846831494186074
country-crop system,PHL,rice,7.166666666666667,4756092.0,0.3542330853701736,0.39199419925072504
country-crop system,PHL,sorghum,0.0,104.8,0.0,8.637552024114752e-06
country-crop system,PHL,soybean,0.0,416.8,0.0,3.435240156155562e-05
country-crop system,PHL,sugarcane,2.0,407492.8,0.09885574475446704,0.033585307819200265
country-crop system,PHL,sweet_potato,0.0,83452.4,0.0,0.006878095863904904
country-crop system,PHL,yam,0.0,2423.4,0.0,0.00019973514861869934
country-crop system,PNG,banana_plantain,0.0,75532.6,0.0,0.0062253507826016225
country-crop system,PNG,cassava,0.0,16252.0,0.0,0.0013394799188541312
country-crop system,PNG,coffee_cocoa,0.0,140642.8,0.0,0.011591693719629448
country-crop system,PNG,groundnut,0.0,1495.4,0.0,0.0001232499551227214
country-crop system,PNG,maize,0.0,2369.4,0.0,0.00019528450158337306
country-crop system,PNG,oilpalm,0.0,235706.8,0.0,0.01942681056715278
country-crop system,PNG,potato,0.0,217.2,0.0,1.790149140875691e-05
country-crop system,PNG,rice,0.0,408.0,0.0,3.3627110933576515e-05
country-crop system,PNG,sorghum,0.0,1119.2,0.0,9.224378077661481e-05
country-crop system,PNG,sugarcane,0.0,12352.4,0.0,0.0010180772673919376
country-crop system,PNG,sweet_potato,0.0,142485.8,0.0,0.011743592654557345
country-crop system,PNG,yam,0.0,21889.2,0.0,0.0018040945015863803
country-crop system,POL,barley,1.342857142857143,797546.0,0.06637457147799931,0.06573325445252505
country-crop system,POL,maize,2.5095238095238095,890178.0,0.12404042258477174,0.0733679273446796
country-crop system,POL,oat_rye,0.8928571428571428,2614588.0,0.04413202890824421,0.21549274686666167
country-crop system,POL,potato,2.592857142857143,250292.0,0.1281594119495412,0.020628913847516504
country-crop system,POL,pulses,0.14285714285714285,50946.0,0.007061124625319074,0.004198938219661739
country-crop system,POL,rapeseed_canola,2.3095238095238093,954236.0,0.11415484810932502,0.0786475486000302
country-crop system,POL,soybean,0.0,9726.0,0.0,0.0008016109826959932
country-crop system,POL,sugarbeet,0.95,239552.0,0.04695647875837184,0.01974372960382383
country-crop system,POL,sunflower,0.0,11312.0,0.0,0.0009323281345113176
country-crop system,POL,wheat,3.2595238095238095,2445704.0,0.16111132686769689,0.2015734306830682
country-crop system,PRI,banana_plantain,0.0,7001.6,0.0,0.0005770675978248269
country-crop system,PRI,beans,0.0,49.6,0.0,4.0880017213367535e-06
country-crop system,PRI,cassava,0.0,88.4,0.0,7.285874035608246e-06
country-crop system,PRI,coffee_cocoa,0.0,6042.4,0.0,0.0004980109193751048
country-crop system,PRI,maize,0.0,61.2,0.0,5.044066640036478e-06
country-crop system,PRI,rice,0.0,687.2,0.0,5.663860449400437e-05
country-crop system,PRI,sunflower,0.0,4.0,0.0,3.296775581723188e-07
country-crop system,PRI,sweet_potato,0.0,54.4,0.0,4.483614791143535e-06
country-crop system,PRI,yam,0.0,399.0,0.0,3.28853364276888e-05
country-crop system,PRK,barley,0.0,42998.4,0.0,0.0035439018793291584
country-crop system,PRK,beans,0.0,372848.0,0.0,0.03072990455235818
country-crop system,PRK,cotton,0.0,18178.6,0.0,0.0014982691147478284
country-crop system,PRK,maize,0.5,563095.8,0.02471393618861676,0.0464100120902721
country-crop system,PRK,millet,0.0,72219.2,0.0,0.005952262377289581
country-crop system,PRK,oat_rye,0.0,63920.0,0.0,0.0052682473795936545
country-crop system,PRK,potato,0.0,153788.2,0.0,0.01267512956292905
country-crop system,PRK,rice,1.5,470794.4,0.07414180856585027,0.03880258704830048
country-crop system,PRK,sorghum,0.0,27496.6,0.0,0.0022662529865102453
country-crop system,PRK,soybean,0.0,149320.0,0.0,0.012306863246572661
country-crop system,PRK,sweet_potato,0.0,42414.0,0.0,0.0034957359880801826
country-crop system,PRK,wheat,0.0,65430.4,0.0,0.005392733625559522
country-crop system,PRT,banana_plantain,0.0,1114.0,0.0,9.181519995099078e-05
country-crop system,PRT,barley,2.0,17996.0,0.09885574475446704,0.0014832193342172624
country-crop system,PRT,maize,0.0,76496.0,0.0,0.006304753622487425
country-crop system,PRT,oat_rye,0.0,62792.0,0.0,0.00517527830818906
country-crop system,PRT,potato,0.0,17526.0,0.0,0.0014444822211320148
country-crop system,PRT,pulses,0.0,4494.0,0.0,0.0003703927366066002
country-crop system,PRT,rice,0.0,28148.0,0.0,0.0023199409768586074
country-crop system,PRT,sunflower,0.0,7286.0,0.0,0.0006005076722108787
country-crop system,PRT,wheat,0.0,29082.0,0.0,0.002396920686691844
country-crop system,PRY,banana_plantain,0.0,8662.0,0.0,0.0007139167522221564
country-crop system,PRY,beans,0.0,62683.2,0.0,0.005166311078606774
country-crop system,PRY,cassava,0.0,179887.8,0.0,0.014826242662247613
country-crop system,PRY,coffee_cocoa,0.0,310.8,0.0,2.5615946269989173e-05
country-crop system,PRY,cotton,0.0,14029.4,0.0,0.0011562945836556824
country-crop system,PRY,groundnut,0.0,22177.8,0.0,0.001827880737408513
country-crop system,PRY,maize,0.0,1096383.4,0.0,0.09036325053316616
country-crop system,PRY,oilpalm,0.0,15403.8,0.0,0.001269571792643691
country-crop system,PRY,potato,0.0,374.2,0.0,3.0841335567020424e-05
country-crop system,PRY,pulses,0.0,27883.0,0.0,0.0022980998386296914
country-crop system,PRY,rapeseed_canola,0.0,38025.0,0.0,0.003133997287375606
country-crop system,PRY,rice,0.0,173548.8,0.0,0.01430378615193403
country-crop system,PRY,sorghum,0.0,26911.4,0.0,0.002218021159749635
country-crop system,PRY,soybean,0.0,3577162.2,0.0,0.29482752482058
country-crop system,PRY,sugarcane,0.0,102666.6,0.0,0.008461718498463546
country-crop system,PRY,sunflower,0.0,20831.4,0.0,0.0017169112713277107
country-crop system,PRY,sweet_potato,0.0,5223.0,0.0,0.00043047647158350527
country-crop system,PRY,wheat,0.0,455788.8,0.0,0.037565834656572844
country-crop system,PSE,banana_plantain,0.0,68.6,0.0,5.653970122655267e-06
country-crop system,PSE,barley,0.0,6560.8,0.0,0.0005407371309142373
country-crop system,PSE,beans,0.0,22.6,0.0,1.8626782036736013e-06
country-crop system,PSE,chickpea,0.0,688.0,0.0,5.6704540005638836e-05
country-crop system,PSE,groundnut,0.0,1.6,0.0,1.3187102326892752e-07
country-crop system,PSE,lentil,0.0,484.2,0.0,3.990746841675919e-05
country-crop system,PSE,potato,0.0,2143.8,0.0,0.00017669068730245428
country-crop system,PSE,pulses,0.0,298.4,0.0,2.459394583965498e-05
country-crop system,PSE,sorghum,0.0,173.8,0.0,1.4324489902587253e-05
country-crop system,PSE,sunflower,0.0,0.8,0.0,6.593551163446376e-08
country-crop system,PSE,sweet_potato,0.0,91.0,0.0,7.500164448420252e-06
country-crop system,PSE,wheat,0.0,16178.2,0.0,0.001333397367905852
country-crop system,PYF,banana_plantain,0.0,292.6,0.0,2.4115913380305125e-05
country-crop system,PYF,cassava,0.0,201.4,0.0,1.6599265053976253e-05
country-crop system,PYF,coffee_cocoa,0.0,96.8,0.0,7.978196907770116e-06
country-crop system,PYF,potato,0.0,6.0,0.0,4.945163372584782e-07
country-crop system,PYF,soybean,0.0,12.2,0.0,1.0055165524255723e-06
country-crop system,PYF,sugarcane,0.0,40.2,0.0,3.3132594596318045e-06
country-crop system,PYF,sweet_potato,0.0,20.8,0.0,1.7143233024960577e-06
country-crop system,PYF,yam,0.0,20.0,0.0,1.648387790861594e-06
country-crop system,QAT,barley,0.0,58.6,0.0,4.829776227224471e-06
country-crop system,QAT,beans,0.0,60.0,0.0,4.9451633725847824e-06
country-crop system,QAT,maize,0.0,118.2,0.0,9.741971843992021e-06
country-crop system,QAT,potato,0.0,25.6,0.0,2.1099363723028402e-06
country-crop system,QAT,wheat,0.0,23.6,0.0,1.945097593216681e-06
country-crop system,ROU,barley,0.0,437942.0,0.0,0.03609491229527541
country-crop system,ROU,maize,0.09090909090909091,2531666.0,0.004493442943384866,0.20865836624697043
country-crop system,ROU,oat_rye,0.0,199682.0,0.0,0.016457668542741243
country-crop system,ROU,potato,0.0,122750.0,0.0,0.010116980066413034
country-crop system,ROU,pulses,0.0,102274.0,0.0,0.008429360646128934
country-crop system,ROU,rapeseed_canola,0.0,452592.0,0.0,0.037302356352081525
country-crop system,ROU,rice,0.0,6080.0,0.0,0.0005011098884219246
country-crop system,ROU,sorghum,0.0,10856.0,0.0,0.0008947448928796732
country-crop system,ROU,soybean,0.0,154386.0,0.0,0.012724399873997903
country-crop system,ROU,sugarbeet,0.0,19662.0,0.0,0.0016205300371960332
country-crop system,ROU,sunflower,0.0,1129952.0,0.0,0.093129954052982
country-crop system,ROU,wheat,1.0,2156702.0,0.04942787237723352,0.17775406226633908
country-crop system,RUS,barley,2.6666666666666665,8090467.8,0.1318076596726227,0.666811417193943
country-crop system,RUS,beans,0.0,4784.2,0.0,0.0003943108434520019
country-crop system,RUS,chickpea,0.0,472758.4,0.0,0.03896445872936309
country-crop system,RUS,lentil,0.0,176885.2,0.0,0.014578770203205561
country-crop system,RUS,maize,1.25,2631817.0,0.061784840471541896,0.2169127505290994
country-crop system,RUS,millet,0.0,273709.0,0.0,0.022558928692446804
country-crop system,RUS,oat_rye,0.5,3415570.0,0.02471393618861676,0.2815091943416567
country-crop system,RUS,potato,0.0,1191752.2,0.0,0.09822348881062223
country-crop system,RUS,pulses,0.0,1385566.0,0.0,0.11419750389164678
country-crop system,RUS,rapeseed_canola,0.0,1660203.6,0.0,0.13683296722922328
country-crop system,RUS,rice,0.0,184556.6,0.0,0.015211042308146343
country-crop system,RUS,sorghum,0.0,68178.8,0.0,0.005619255075779722
country-crop system,RUS,soybean,0.5,2912738.8,0.02471393618861676,0.24006615379444252
country-crop system,RUS,sugarbeet,0.5,1030622.4,0.02471393618861676,0.0849432690574237
country-crop system,RUS,sunflower,1.0,8716919.6,0.04942787237723352,0.7184431921281065
country-crop system,RUS,wheat,5.642857142857142,28033615.8,0.2789144227001034,2.310513500921234
country-crop system,RWA,banana_plantain,1.0,168146.2,0.04942787237723352,0.013858507157988588
country-crop system,RWA,beans,0.0,623307.0,0.0,0.05137258243792838
country-crop system,RWA,cassava,0.0,89088.6,0.0,0.00734262802724761
country-crop system,RWA,coffee_cocoa,0.0,24477.0,0.0,0.002017379397845962
country-crop system,RWA,groundnut,0.0,38690.6,0.0,0.0031888556330554796
country-crop system,RWA,maize,4.75,299250.2,0.23478239379185922,0.02466401880464451
country-crop system,RWA,millet,0.0,8179.0,0.0,0.0006741081870728488
country-crop system,RWA,potato,1.5,112901.2,0.07414180856585027,0.009305247982681149
country-crop system,RWA,pulses,0.0,21132.2,0.0,0.001741703023702269
country-crop system,RWA,rice,2.0,31837.8,0.09885574475446704,0.002624052040394663
country-crop system,RWA,sorghum,0.0,163867.2,0.0,0.013505834590133752
country-crop system,RWA,soybean,0.0,53808.6,0.0,0.004434871964167759
country-crop system,RWA,sugarcane,0.0,7733.8,0.0,0.0006374150748482698
country-crop system,RWA,sweet_potato,0.0,183697.0,0.0,0.015140194600895112
country-crop system,RWA,wheat,0.0,12582.4,0.0,0.001037033726986846
country-crop system,RWA,yam,0.0,6433.2,0.0,0.0005302204168085403
country-crop system,SAU,banana_plantain,0.0,550.0,0.0,4.533066424869384e-05
country-crop system,SAU,barley,0.0,53895.4,0.0,0.004442025967180098
country-crop system,SAU,groundnut,0.0,474.4,0.0,3.909975839923701e-05
country-crop system,SAU,maize,2.0,9914.2,0.09885574475446704,0.0008171223118080008
country-crop system,SAU,millet,0.0,5523.8,0.0,0.0004552682239580637
country-crop system,SAU,potato,0.25,19594.6,0.01235696809430838,0.0016149749703408293
country-crop system,SAU,rice,0.25,268.6,0.01235696809430838,2.213784803127121e-05
country-crop system,SAU,sorghum,0.25,55627.0,0.01235696809430838,0.004584743382112895
country-crop system,SAU,wheat,0.25,94111.8,0.01235696809430838,0.007756637104800408
country-crop system,SDN,banana_plantain,0.0,48460.8,0.0,0.0039941095527692766
country-crop system,SDN,beans,0.0,248377.6,0.0,0.02047113016817523
country-crop system,SDN,chickpea,0.0,20210.6,0.0,0.0016657453142993664
country-crop system,SDN,cotton,0.0,298094.4,0.0,0.02456875847421062
country-crop system,SDN,groundnut,0.0,3280236.2,0.0,0.2703550651611115
country-crop system,SDN,maize,0.0,25382.4,0.0,0.0020920019131382664
country-crop system,SDN,millet,0.0,3317708.0,0.0,0.2734434680421919
country-crop system,SDN,potato,0.0,37314.0,0.0,0.003075397101410476
country-crop system,SDN,pulses,0.0,32969.0,0.0,0.0027172848538457948
country-crop system,SDN,rice,0.0,9774.2,0.0,0.0008055835972719697
country-crop system,SDN,sorghum,0.0,6965533.8,0.0,0.5740950436376883
country-crop system,SDN,sugarcane,0.0,67260.8,0.0,0.005543594076179176
country-crop system,SDN,sunflower,0.0,179444.8,0.0,0.014789730872680028
country-crop system,SDN,sweet_potato,0.0,27427.4,0.0,0.002260549564753864
country-crop system,SDN,wheat,0.0,273732.8,0.0,0.022560890273917927
country-crop system,SDN,yam,0.0,82168.0,0.0,0.006772236399975773
country-crop system,SEN,banana_plantain,0.0,1276.6,0.0,0.00010521659269069553
country-crop system,SEN,beans,0.0,266582.4,0.0,0.021971558670929092
country-crop system,SEN,cassava,0.0,87981.2,0.0,0.007251356795267604
country-crop system,SEN,cotton,0.3333333333333333,19236.6,0.016475957459077838,0.001585468828884407
country-crop system,SEN,groundnut,1.9166666666666665,1181966.6,0.09473675538969757,0.09741696563230948
country-crop system,SEN,maize,2.4166666666666665,271691.4,0.11945069157831434,0.022392639332104686
country-crop system,SEN,millet,7.25,954301.2,0.358352074734943,0.07865292234422841
country-crop system,SEN,oilpalm,0.0,11800.0,0.0,0.0009725487966083404
country-crop system,SEN,potato,0.0,6039.0,0.0,0.0004977306934506583
country-crop system,SEN,rice,1.5,365272.8,0.07414180856585027,0.030105561192691442
country-crop system,SEN,sorghum,0.5833333333333333,260033.4,0.028832925553386218,0.021431794088811462
country-crop system,SEN,sugarcane,0.0,11539.8,0.0,0.0009511032714492312
country-crop system,SEN,sweet_potato,0.0,2217.0,0.0,0.0001827237866170077
country-crop system,SEN,yam,0.0,5255.2,0.0,0.00043313037592679246
country-crop system,SLB,banana_plantain,0.0,138.0,0.0,1.1373875756945e-05
country-crop system,SLB,cassava,0.0,193.8,0.0,1.5972877693448846e-05
country-crop system,SLB,coffee_cocoa,0.0,11232.6,0.0,0.0009257840349815971
country-crop system,SLB,oilpalm,0.0,23200.0,0.0,0.001912129837399449
country-crop system,SLB,rice,0.0,1469.4,0.0,0.00012110705099460131
country-crop system,SLB,sweet_potato,0.0,7752.8,0.0,0.0006389810432495883
country-crop system,SLB,yam,0.0,4388.2,0.0,0.0003616727651929423
country-crop system,SLE,banana_plantain,0.0,8490.4,0.0,0.0006997735849765639
country-crop system,SLE,cassava,0.0,138023.4,0.0,0.011375804370660306
country-crop system,SLE,coffee_cocoa,0.0,74707.0,0.0,0.006157305334594855
